t,Mercury_x,Mercury_y,Venus_x,Venus_y,Earth_x,Earth_y,Mars_x,Mars_y,Jupiter_x,Jupiter_y,Saturn_x,Saturn_y,Uranus_x,Uranus_y,Neptune_x,Neptune_y
912,-39.6975,42.1864,100.591,39.7993,-149.637,2.90364,-107.867,200.976,192.498,754.523,1237.48,723.276,2821.03,532.644,4474.58,427.515
913,-42.6047,39.2478,99.4397,42.5983,-149.663,0.331631,-109.698,199.983,191.405,754.801,1237.06,723.994,2820.92,533.222,4474.53,427.983
914,-45.2949,36.1093,98.2111,45.364,-149.645,-2.24048,-111.52,198.973,190.312,755.077,1236.64,724.711,2820.81,533.799,4474.49,428.45
915,-47.7543,32.7868,96.9056,48.0942,-149.582,-4.81192,-113.332,197.947,189.218,755.352,1236.22,725.428,2820.7,534.376,4474.44,428.917
916,-49.9704,29.2972,95.5242,50.7867,-149.475,-7.38194,-115.135,196.904,188.124,755.625,1235.8,726.145,2820.59,534.953,4474.4,429.385
917,-51.9319,25.6584,94.0682,53.4395,-149.325,-9.94977,-116.929,195.844,187.03,755.897,1235.37,726.862,2820.48,535.53,4474.35,429.852
918,-53.6288,21.8888,92.5385,56.0505,-149.13,-12.5147,-118.712,194.768,185.935,756.167,1234.95,727.578,2820.37,536.107,4474.31,430.319
919,-55.0524,18.0077,90.9364,58.6177,-148.89,-15.0759,-120.486,193.676,184.84,756.435,1234.53,728.295,2820.26,536.685,4474.26,430.787
920,-56.1955,14.0349,89.2633,61.139,-148.607,-17.6326,-122.25,192.568,183.744,756.702,1234.1,729.01,2820.15,537.262,4474.22,431.254
921,-57.0521,9.99047,87.5202,63.6125,-148.28,-20.1841,-124.003,191.443,182.648,756.967,1233.68,729.726,2820.04,537.839,4474.17,431.721
922,-57.6181,5.89517,85.7088,66.0362,-147.909,-22.7297,-125.747,190.303,181.552,757.231,1233.25,730.442,2819.93,538.416,4474.13,432.188
923,-57.8903,1.76982,83.8303,68.4083,-147.495,-25.2685,-127.479,189.147,180.455,757.493,1232.83,731.157,2819.82,538.993,4474.08,432.656
924,-57.8675,-2.36454,81.8862,70.7269,-147.036,-27.7999,-129.201,187.975,179.358,757.753,1232.4,731.872,2819.71,539.57,4474.04,433.123
925,-57.5496,-6.48685,79.8781,72.9902,-146.535,-30.323,-130.913,186.787,178.26,758.012,1231.98,732.587,2819.6,540.147,4473.99,433.59
926,-56.9384,-10.5761,77.8076,75.1964,-145.99,-32.8372,-132.613,185.584,177.162,758.269,1231.55,733.301,2819.49,540.724,4473.95,434.058
927,-56.0368,-14.6114,75.6762,77.3438,-145.402,-35.3416,-134.302,184.365,176.064,758.525,1231.12,734.015,2819.38,541.301,4473.9,434.525
928,-54.8495,-18.5722,73.4856,79.4308,-144.77,-37.8357,-135.98,183.131,174.965,758.779,1230.7,734.729,2819.27,541.878,4473.86,434.992
929,-53.3825,-22.4383,71.2376,81.4556,-144.096,-40.3185,-137.647,181.881,173.866,759.032,1230.27,735.443,2819.15,542.454,4473.81,435.459
930,-51.6433,-26.1899,68.9339,83.4168,-143.38,-42.7894,-139.302,180.616,172.767,759.283,1229.84,736.156,2819.04,543.031,4473.76,435.927
931,-49.6406,-29.808,66.5763,85.3127,-142.621,-45.2476,-140.946,179.337,171.667,759.532,1229.41,736.87,2818.93,543.608,4473.72,436.394
932,-47.3847,-33.274,64.1666,87.142,-141.82,-47.6925,-142.577,178.042,170.567,759.78,1228.98,737.583,2818.82,544.185,4473.67,436.861
933,-44.887,-36.5702,61.7068,88.9032,-140.976,-50.1232,-144.197,176.732,169.467,760.026,1228.56,738.295,2818.71,544.762,4473.63,437.329
934,-42.1604,-39.6799,59.1988,90.5948,-140.092,-52.5392,-145.805,175.408,168.366,760.27,1228.13,739.008,2818.6,545.339,4473.58,437.796
935,-39.2186,-42.5871,56.6445,92.2157,-139.165,-54.9395,-147.401,174.069,167.265,760.513,1227.7,739.72,2818.48,545.915,4473.54,438.263
936,-36.0766,-45.2769,54.0459,93.7645,-138.198,-57.3237,-148.984,172.716,166.163,760.755,1227.26,740.432,2818.37,546.492,4473.49,438.73
937,-32.7505,-47.7356,51.4051,95.24,-137.19,-59.6908,-150.555,171.348,165.061,760.994,1226.83,741.144,2818.26,547.069,4473.44,439.198
938,-29.2572,-49.9507,48.7241,96.6411,-136.141,-62.0404,-152.113,169.966,163.959,761.232,1226.4,741.855,2818.15,547.645,4473.4,439.665
939,-25.6146,-51.9108,46.0051,97.9666,-135.051,-64.3715,-153.659,168.569,162.856,761.469,1225.97,742.566,2818.04,548.222,4473.35,440.132
940,-21.8412,-53.6058,43.2501,99.2156,-133.922,-66.6836,-155.192,167.159,161.754,761.704,1225.54,743.277,2817.92,548.799,4473.31,440.599
941,-17.9563,-55.0271,40.4613,100.387,-132.754,-68.976,-156.712,165.734,160.65,761.937,1225.11,743.988,2817.81,549.375,4473.26,441.066
942,-13.9797,-56.1675,37.6409,101.48,-131.546,-71.248,-158.219,164.296,159.547,762.169,1224.67,744.699,2817.7,549.952,4473.21,441.534
943,-9.93164,-57.0209,34.791,102.494,-130.299,-73.4989,-159.712,162.844,158.443,762.399,1224.24,745.409,2817.59,550.528,4473.17,442.001
944,-5.83291,-57.5832,31.914,103.428,-129.013,-75.728,-161.192,161.378,157.339,762.628,1223.81,746.119,2817.47,551.105,4473.12,442.468
945,-1.70438,-57.8513,29.0121,104.281,-127.689,-77.9348,-162.659,159.899,156.234,762.855,1223.37,746.829,2817.36,551.682,4473.07,442.935
946,2.43285,-57.824,26.0875,105.052,-126.328,-80.1184,-164.112,158.407,155.129,763.08,1222.94,747.538,2817.25,552.258,4473.03,443.402
947,6.55766,-57.5012,23.1425,105.741,-124.929,-82.2784,-165.552,156.901,154.024,763.304,1222.5,748.247,2817.13,552.834,4472.98,443.87
948,10.649,-56.8847,20.1795,106.348,-123.493,-84.414,-166.978,155.383,152.918,763.526,1222.07,748.956,2817.02,553.411,4472.93,444.337
949,14.6859,-55.9775,17.2007,106.872,-122.021,-86.5246,-168.389,153.851,151.812,763.747,1221.63,749.665,2816.91,553.987,4472.89,444.804
950,18.6477,-54.7843,14.2085,107.312,-120.512,-88.6096,-169.787,152.306,150.706,763.965,1221.19,750.374,2816.79,554.564,4472.84,445.271
951,22.5143,-53.3112,11.2051,107.669,-118.968,-90.6684,-171.17,150.749,149.6,764.183,1220.76,751.082,2816.68,555.14,4472.8,445.738
952,26.2658,-51.5657,8.19303,107.941,-117.389,-92.7003,-172.54,149.179,148.493,764.399,1220.32,751.79,2816.56,555.716,4472.75,446.205
953,29.8832,-49.5567,5.17454,108.129,-115.774,-94.7048,-173.894,147.597,147.386,764.613,1219.88,752.497,2816.45,556.293,4472.7,446.673
954,33.3478,-47.2945,2.15202,108.233,-114.126,-96.6812,-175.235,146.002,146.278,764.825,1219.45,753.205,2816.34,556.869,4472.65,447.14
955,36.642,-44.7906,-0.872189,108.252,-112.444,-98.629,-176.56,144.396,145.171,765.036,1219.01,753.912,2816.22,557.445,4472.61,447.607
956,39.749,-42.0578,-3.89571,108.187,-110.728,-100.548,-177.871,142.777,144.063,765.246,1218.57,754.619,2816.11,558.022,4472.56,448.074
957,42.6528,-39.11,-6.9162,108.037,-108.98,-102.437,-179.167,141.146,142.954,765.453,1218.13,755.326,2815.99,558.598,4472.51,448.541
958,45.3387,-35.9625,-9.93128,107.803,-107.199,-104.295,-180.448,139.503,141.846,765.659,1217.69,756.032,2815.88,559.174,4472.47,449.008
959,47.7929,-32.6311,-12.9386,107.484,-105.387,-106.123,-181.714,137.849,140.737,765.864,1217.25,756.738,2815.76,559.75,4472.42,449.475
960,50.0029,-29.133,-15.9358,107.082,-103.544,-107.919,-182.965,136.184,139.627,766.067,1216.81,757.444,2815.65,560.326,4472.37,449.943
961,51.9574,-25.4861,-18.9206,106.596,-101.669,-109.683,-184.201,134.506,138.518,766.268,1216.37,758.15,2815.53,560.903,4472.33,450.41
962,53.6465,-21.7089,-21.8906,106.027,-99.7651,-111.415,-185.421,132.818,137.408,766.468,1215.93,758.856,2815.42,561.479,4472.28,450.877
963,55.0614,-17.8209,-24.8435,105.375,-97.8312,-113.114,-186.626,131.119,136.298,766.666,1215.49,759.561,2815.3,562.055,4472.23,451.344
964,56.1951,-13.8417,-27.7771,104.641,-95.8684,-114.779,-187.815,129.408,135.188,766.862,1215.04,760.266,2815.19,562.631,4472.18,451.811
965,57.0416,-9.79189,-30.6889,103.825,-93.8772,-116.41,-188.988,127.687,134.077,767.057,1214.6,760.97,2815.07,563.207,4472.14,452.278
966,57.5968,-5.69203,-33.5768,102.928,-91.8582,-118.007,-190.146,125.956,132.966,767.25,1214.16,761.675,2814.96,563.783,4472.09,452.745
967,57.8578,-1.56309,-36.4384,101.951,-89.8119,-119.569,-191.288,124.213,131.855,767.442,1213.71,762.379,2814.84,564.359,4472.04,453.212
968,57.8233,2.57383,-39.2717,100.894,-87.7391,-121.095,-192.413,122.461,130.743,767.632,1213.27,763.083,2814.73,564.935,4471.99,453.679
969,57.4934,6.69761,-42.0742,99.7583,-85.6402,-122.586,-193.523,120.698,129.631,767.82,1212.83,763.786,2814.61,565.511,4471.95,454.146
970,56.87,10.7872,-44.844,98.5448,-83.516,-124.04,-194.617,118.925,128.519,768.007,1212.38,764.49,2814.49,566.087,4471.9,454.614
971,55.9562,14.8217,-47.5787,97.2544,-81.367,-125.457,-195.694,117.142,127.407,768.192,1211.94,765.193,2814.38,566.663,4471.85,455.081
972,54.7567,18.7805,-50.2763,95.8882,-79.194,-126.837,-196.755,115.349,126.294,768.376,1211.49,765.896,2814.26,567.239,4471.8,455.548
973,53.2777,22.6435,-52.9346,94.447,-76.9974,-128.18,-197.8,113.547,125.182,768.558,1211.05,766.598,2814.14,567.815,4471.76,456.015
974,51.5267,26.3909,-55.5516,92.9322,-74.7781,-129.485,-198.828,111.735,124.068,768.738,1210.6,767.301,2814.03,568.39,4471.71,456.482
975,49.5127,30.0035,-58.1253,91.3448,-72.5366,-130.751,-199.839,109.914,122.955,768.917,1210.15,768.003,2813.91,568.966,4471.66,456.949
976,47.246,33.4631,-60.6536,89.6861,-70.2735,-131.979,-200.834,108.083,121.841,769.094,1209.71,768.705,2813.79,569.542,4471.61,457.416
977,44.7382,36.7519,-63.1345,87.9574,-67.9897,-133.167,-201.812,106.244,120.728,769.27,1209.26,769.406,2813.68,570.118,4471.57,457.883
978,42.0022,39.8532,-65.5662,86.1601,-65.6857,-134.316,-202.773,104.396,119.613,769.444,1208.81,770.108,2813.56,570.694,4471.52,458.35
979,39.0519,42.7511,-67.9466,84.2955,-63.3623,-135.425,-203.717,102.539,118.499,769.616,1208.36,770.809,2813.44,571.269,4471.47,458.817
980,35.9023,45.431,-70.2741,82.3651,-61.02,-136.494,-204.644,100.673,117.384,769.787,1207.92,771.509,2813.33,571.845,4471.42,459.284
981,32.5697,47.8791,-72.5467,80.3704,-58.6597,-137.523,-205.554,98.7996,116.269,769.956,1207.47,772.21,2813.21,572.421,4471.37,459.751
982,29.0709,50.0831,-74.7627,78.313,-56.282,-138.511,-206.447,96.9174,115.154,770.123,1207.02,772.91,2813.09,572.996,4471.33,460.218
983,25.4239,52.0317,-76.9203,76.1945,-53.8876,-139.458,-207.323,95.0272,114.039,770.289,1206.57,773.61,2812.97,573.572,4471.28,460.685
984,21.6472,53.7149,-79.0178,74.0165,-51.4772,-140.363,-208.181,93.129,112.923,770.453,1206.12,774.31,2812.86,574.147,4471.23,461.152
985,17.7602,55.1243,-81.0537,71.7807,-49.0515,-141.227,-209.022,91.2231,111.807,770.616,1205.67,775.01,2812.74,574.723,4471.18,461.619
986,13.7826,56.2527,-83.0264,69.4889,-46.6114,-142.049,-209.846,89.3095,110.691,770.777,1205.22,775.709,2812.62,575.299,4471.13,462.086
987,9.73479,57.0943,-84.9342,67.1429,-44.1574,-142.828,-210.652,87.3885,109.575,770.936,1204.76,776.408,2812.5,575.874,4471.08,462.553
988,5.63734,57.6449,-86.7757,64.7444,-41.6903,-143.566,-211.44,85.4602,108.458,771.094,1204.31,777.106,2812.38,576.45,4471.04,463.02
989,1.51116,57.9017,-88.5495,62.2955,-39.2108,-144.261,-212.211,83.5247,107.342,771.25,1203.86,777.805,2812.27,577.025,4470.99,463.487
990,-2.62272,57.8635,-90.2541,59.7978,-36.7197,-144.913,-212.964,81.5823,106.225,771.404,1203.41,778.503,2812.15,577.601,4470.94,463.954
991,-6.74324,57.5303,-91.8883,57.2535,-34.2178,-145.522,-213.699,79.633,105.107,771.557,1202.95,779.201,2812.03,578.176,4470.89,464.421
992,-10.8294,56.9041,-93.4508,54.6646,-31.7056,-146.088,-214.416,77.6771,103.99,771.709,1202.5,779.899,2811.91,578.751,4470.84,464.888
993,-14.8604,55.9879,-94.9403,52.0329,-29.1841,-146.611,-215.116,75.7147,102.872,771.858,1202.05,780.596,2811.79,579.327,4470.79,465.355
994,-18.8156,54.7864,-96.3557,49.3606,-26.6539,-147.09,-215.797,73.746,101.754,772.006,1201.59,781.293,2811.67,579.902,4470.74,465.822
995,-22.675,53.3058,-97.6959,46.6498,-24.1158,-147.525,-216.461,71.7712,100.636,772.153,1201.14,781.99,2811.55,580.477,4470.69,466.289
996,-26.4189,51.5537,-98.9598,43.9026,-21.5706,-147.917,-217.106,69.7903,99.5181,772.298,1200.68,782.687,2811.43,581.053,4470.65,466.756
997,-30.0282,49.5389,-100.146,41.1211,-19.019,-148.265,-217.733,67.8036,98.3996,772.441,1200.23,783.383,2811.32,581.628,4470.6,467.223
998,-33.4846,47.2718,-101.255,38.3075,-16.4617,-148.569,-218.342,65.8113,97.2809,772.582,1199.77,784.079,2811.2,582.203,4470.55,467.69
999,-36.7703,44.7639,-102.284,35.4639,-13.8995,-148.829,-218.933,63.8134,96.1619,772.722,1199.32,784.775,2811.08,582.779,4470.5,468.157
1000,-39.8688,42.0279,-103.234,32.5927,-11.3332,-149.044,-219.505,61.8103,95.0428,772.86,1198.86,785.471,2810.96,583.354,4470.45,468.623
1001,-42.7641,39.0779,-104.103,29.6961,-8.7636,-149.216,-220.06,59.8019,93.9235,772.997,1198.4,786.166,2810.84,583.929,4470.4,469.09
1002,-45.4417,35.9287,-104.89,26.7762,-6.19135,-149.343,-220.595,57.7886,92.804,773.132,1197.94,786.861,2810.72,584.504,4470.35,469.557
1003,-47.8877,32.5966,-105.596,23.8355,-3.61727,-149.426,-221.113,55.7704,91.6843,773.266,1197.49,787.556,2810.6,585.079,4470.3,470.024
1004,-50.0898,29.0984,-106.219,20.8761,-1.04211,-149.465,-221.611,53.7476,90.5643,773.397,1197.03,788.25,2810.48,585.654,4470.25,470.491
1005,-52.0367,25.452,-106.76,17.9005,1.53335,-149.459,-222.092,51.7203,89.4442,773.528,1196.57,788.944,2810.36,586.229,4470.2,470.958
1006,-53.7185,21.6759,-107.216,14.9108,4.10836,-149.409,-222.554,49.6887,88.324,773.656,1196.11,789.638,2810.24,586.805,4470.16,471.425
1007,-55.1266,17.7894,-107.59,11.9095,6.68216,-149.314,-222.997,47.6529,87.2035,773.783,1195.65,790.332,2810.12,587.38,4470.11,471.892
1008,-56.2538,13.8122,-107.879,8.89895,9.25397,-149.176,-223.421,45.6131,86.0828,773.908,1195.19,791.026,2810,587.955,4470.06,472.359
1009,-57.0944,9.76467,-108.084,5.88142,11.823,-148.993,-223.827,43.5696,84.962,774.032,1194.73,791.719,2809.88,588.53,4470.01,472.826
1010,-57.6441,5.66737,-108.204,2.85929,14.3886,-148.765,-224.214,41.5224,83.841,774.154,1194.27,792.412,2809.75,589.105,4469.96,473.292
1011,-57.9,1.54119,-108.24,-0.165073,16.9499,-148.494,-224.583,39.4717,82.7198,774.275,1193.81,793.104,2809.63,589.68,4469.91,473.759
1012,-57.8608,-2.59284,-108.191,-3.1893,19.5061,-148.179,-224.933,37.4177,81.5984,774.394,1193.35,793.797,2809.51,590.254,4469.86,474.226
1013,-57.5267,-6.71365,-108.058,-6.21104,22.0566,-147.819,-225.263,35.3606,80.4769,774.511,1192.88,794.489,2809.39,590.829,4469.81,474.693
1014,-56.8994,-10.8002,-107.841,-9.22792,24.6005,-147.416,-225.576,33.3006,79.3552,774.626,1192.42,795.181,2809.27,591.404,4469.76,475.16
1015,-55.982,-14.8318,-107.539,-12.2376,27.1371,-146.969,-225.869,31.2377,78.2333,774.74,1191.96,795.872,2809.15,591.979,4469.71,475.627
1016,-54.7792,-18.7877,-107.153,-15.2377,29.6657,-146.478,-226.143,29.1723,77.1113,774.853,1191.5,796.564,2809.03,592.554,4469.66,476.094
1017,-53.2971,-22.6478,-106.683,-18.2259,32.1855,-145.944,-226.399,27.1044,75.9891,774.963,1191.03,797.255,2808.91,593.129,4469.61,476.56
1018,-51.5432,-26.3924,-106.13,-21.1999,34.6957,-145.367,-226.635,25.0343,74.8668,775.072,1190.57,797.945,2808.78,593.703,4469.56,477.027
1019,-49.5264,-30.0024,-105.495,-24.1573,37.1956,-144.746,-226.853,22.962,73.7443,775.18,1190.1,798.636,2808.66,594.278,4469.51,477.494
1020,-47.2571,-33.4594,-104.776,-27.0958,39.6845,-144.083,-227.051,20.8879,72.6216,775.286,1189.64,799.326,2808.54,594.853,4469.46,477.961
1021,-44.7466,-36.7457,-103.976,-30.0131,42.1616,-143.376,-227.231,18.812,71.4988,775.39,1189.17,800.016,2808.42,595.428,4469.41,478.428
1022,-42.0079,-39.8446,-103.094,-32.907,44.6262,-142.628,-227.392,16.7345,70.3758,775.492,1188.71,800.706,2808.3,596.002,4469.36,478.894
1023,-39.0548,-42.7401,-102.132,-35.7751,47.0775,-141.836,-227.533,14.6557,69.2527,775.593,1188.24,801.395,2808.17,596.577,4469.31,479.361
1024,-35.9025,-45.4175,-101.09,-38.6153,49.5149,-141.003,-227.656,12.5756,68.1295,775.693,1187.78,802.084,2808.05,597.152,4469.26,479.828
1025,-32.5669,-47.8632,-99.9695,-41.4253,51.9375,-140.128,-227.759,10.4945,67.0061,775.79,1187.31,802.773,2807.93,597.726,4469.21,480.295
1026,-29.0651,-50.0645,-98.7704,-44.2029,54.3448,-139.211,-227.844,8.41244,65.8825,775.886,1186.84,803.462,2807.81,598.301,4469.16,480.762
1027,-25.415,-52.0104,-97.494,-46.9459,56.7359,-138.253,-227.909,6.32973,64.7588,775.981,1186.38,804.15,2807.68,598.875,4469.11,481.228
1028,-21.6351,-53.6906,-96.1415,-49.6523,59.1102,-137.254,-227.956,4.24649,63.635,776.074,1185.91,804.838,2807.56,599.45,4469.06,481.695
1029,-17.7447,-55.0968,-94.7138,-52.3198,61.4669,-136.214,-227.983,2.16289,62.5111,776.165,1185.44,805.526,2807.44,600.024,4469.01,482.162
1030,-13.7637,-56.2216,-93.212,-54.9464,63.8054,-135.134,-227.992,0.0791153,61.387,776.254,1184.97,806.214,2807.31,600.599,4468.96,482.629
1031,-9.71247,-57.0593,-91.6373,-57.53,66.1249,-134.014,-227.981,-2.00466,60.2628,776.342,1184.5,806.901,2807.19,601.173,4468.91,483.096
1032,-5.61161,-57.6056,-89.9909,-60.0686,68.4249,-132.853,-227.951,-4.08828,59.1385,776.429,1184.03,807.588,2807.07,601.748,4468.86,483.562
1033,-1.48209,-57.8577,-88.2741,-62.5602,70.7045,-131.654,-227.902,-6.17154,58.014,776.513,1183.56,808.274,2806.94,602.322,4468.8,484.029
1034,2.65501,-57.8142,-86.4884,-65.003,72.9631,-130.415,-227.834,-8.2543,56.8894,776.596,1183.09,808.961,2806.82,602.896,4468.75,484.496
1035,6.77854,-57.4754,-84.6349,-67.3948,75.2,-129.138,-227.747,-10.3364,55.7647,776.678,1182.62,809.647,2806.7,603.471,4468.7,484.963
1036,10.8674,-56.8429,-82.7152,-69.734,77.4146,-127.822,-227.641,-12.4175,54.6399,776.757,1182.15,810.333,2806.57,604.045,4468.65,485.429
1037,14.9008,-55.92,-80.7309,-72.0185,79.6063,-126.468,-227.516,-14.4977,53.515,776.836,1181.68,811.019,2806.45,604.619,4468.6,485.896
1038,18.8581,-54.7114,-78.6834,-74.2468,81.7743,-125.077,-227.372,-16.5766,52.3899,776.912,1181.21,811.704,2806.33,605.194,4468.55,486.363
1039,22.7189,-53.2233,-76.5743,-76.4169,83.918,-123.648,-227.209,-18.6542,51.2648,776.987,1180.73,812.389,2806.2,605.768,4468.5,486.829
1040,26.4637,-51.4631,-74.4052,-78.5273,86.0369,-122.183,-227.027,-20.7302,50.1395,777.06,1180.26,813.074,2806.08,606.342,4468.45,487.296
1041,30.0733,-49.44,-72.178,-80.5762,88.1301,-120.682,-226.826,-22.8044,49.0142,777.132,1179.79,813.758,2805.95,606.916,4468.4,487.763
1042,33.5291,-47.1642,-69.8943,-82.562,90.1973,-119.145,-226.606,-24.8768,47.8887,777.202,1179.31,814.443,2805.83,607.49,4468.35,488.23
1043,36.8137,-44.6474,-67.5559,-84.4832,92.2376,-117.572,-226.367,-26.9471,46.7631,777.27,1178.84,815.127,2805.7,608.065,4468.3,488.696
1044,39.91,-41.9024,-65.1646,-86.3383,94.2506,-115.965,-226.109,-29.0151,45.6375,777.337,1178.37,815.81,2805.58,608.639,4468.24,489.163
1045,42.8025,-38.9433,-62.7223,-88.1259,96.2355,-114.323,-225.833,-31.0807,44.5117,777.402,1177.89,816.494,2805.45,609.213,4468.19,489.63
1046,45.4761,-35.7852,-60.2309,-89.8444,98.1919,-112.647,-225.537,-33.1437,43.3859,777.465,1177.42,817.177,2805.33,609.787,4468.14,490.096
1047,47.9174,-32.4441,-57.6923,-91.4926,100.119,-110.938,-225.222,-35.2039,42.2599,777.527,1176.94,817.86,2805.2,610.361,4468.09,490.563
1048,50.1138,-28.9373,-55.1086,-93.0692,102.017,-109.195,-224.889,-37.2611,41.1339,777.587,1176.47,818.542,2805.08,610.935,4468.04,491.03
1049,52.0541,-25.2826,-52.4818,-94.5729,103.884,-107.421,-224.537,-39.3153,40.0078,777.646,1175.99,819.225,2804.95,611.509,4467.99,491.496
1050,53.7284,-21.4987,-49.8138,-96.0026,105.72,-105.614,-224.166,-41.3661,38.8816,777.703,1175.51,819.907,2804.83,612.083,4467.94,491.963
1051,55.1282,-17.6049,-47.1069,-97.357,107.525,-103.776,-223.776,-43.4135,37.7553,777.758,1175.04,820.589,2804.7,612.657,4467.89,492.43
1052,56.2463,-13.6212,-44.363,-98.6353,109.298,-101.908,-223.368,-45.4573,36.6289,777.812,1174.56,821.27,2804.58,613.231,4467.83,492.896
1053,57.077,-9.56788,-41.5844,-99.8363,111.039,-100.009,-222.941,-47.4973,35.5025,777.864,1174.08,821.951,2804.45,613.805,4467.78,493.363
1054,57.6161,-5.46569,-38.7733,-100.959,112.747,-98.08,-222.495,-49.5333,34.376,777.914,1173.6,822.632,2804.32,614.378,4467.73,493.83
1055,57.8608,-1.33556,-35.9318,-102.003,114.421,-96.1222,-222.03,-51.5651,33.2494,777.963,1173.12,823.313,2804.2,614.952,4467.68,494.296
1056,57.81,2.80138,-33.0621,-102.967,116.061,-94.1359,-221.547,-53.5926,32.1227,778.01,1172.64,823.993,2804.07,615.526,4467.63,494.763
1057,57.464,6.92402,-30.1666,-103.85,117.667,-92.1217,-221.046,-55.6157,30.996,778.056,1172.16,824.674,2803.95,616.1,4467.58,495.229
1058,56.8244,11.0113,-27.2474,-104.652,119.238,-90.0801,-220.526,-57.6341,29.8692,778.1,1171.68,825.353,2803.82,616.674,4467.52,495.696
1059,55.8946,15.0423,-24.3069,-105.372,120.773,-88.0117,-219.987,-59.6476,28.7424,778.142,1171.2,826.033,2803.69,617.247,4467.47,496.163
1060,54.6795,18.9966,-21.3473,-106.009,122.273,-85.9172,-219.431,-61.6562,27.6155,778.182,1170.72,826.712,2803.57,617.821,4467.42,496.629
1061,53.1851,22.8538,-18.371,-106.563,123.736,-83.7973,-218.855,-63.6596,26.4885,778.221,1170.24,827.391,2803.44,618.395,4467.37,497.096
1062,51.4193,26.5944,-15.3803,-107.034,125.163,-81.6524,-218.262,-65.6577,25.3615,778.259,1169.76,828.07,2803.31,618.968,4467.32,497.563
1063,49.3909,30.1992,-12.3776,-107.421,126.552,-79.4833,-217.65,-67.6503,24.2344,778.295,1169.28,828.748,2803.19,619.542,4467.26,498.029
1064,47.1105,33.6499,-9.36512,-107.724,127.904,-77.2906,-217.02,-69.6372,23.1073,778.329,1168.8,829.427,2803.06,620.116,4467.21,498.496
1065,44.5896,36.9289,-6.34535,-107.942,129.218,-75.075,-216.372,-71.6183,21.9801,778.361,1168.31,830.105,2802.93,620.689,4467.16,498.962
